num,user_id,user_name,datetime,business_id,business_name,text
1818,oRkzqPyHfcVbZ7WKJbwahw,Linda F.,1/10/2011,LG37RcSre8vSlS-5uJE2DA,The Bakehouse,"I was looking for a nice place for lunch in Dublin a few weeks ago    ing a Dubliner I didn't want   fight my way through   hordes in Temple Bar.  I came across   Bakehouse   thought   looked interesting, so in we went.  What a find!    breads   really home baked,   food   old time w h a modern tw t,     cakes     die for.  All th      owner   so nice   friendly     value   great.
I was in  wn yesterday evening   was showing my friend   Bakehouse, but I didn't know  y had an evening menu.  I was ecstatic when I d covered that  y did, so I was able   pay a second v  , which was every b  as good as   first.    lovely  ng girl who     owner (I forgot   ask her name) remem red which wine I was drinking   last time   gave us  complimentary glasses   she even remem red what I had   eat.  I thought th  might mean  y   very few cus mers, but th    not   case as  re was a good steady stream of cus mers while we were  re.  I'll defin ely   back for many return v  s, even w hout   complimentary wine!
 's just fantastic     a great, friendly l tle spot like th  in   centre of  wn."
1819,iVsECPiBRq2uWs9sRfpVkg,Colum O.,29/9/2013,LG37RcSre8vSlS-5uJE2DA,The Bakehouse,In recent months   Bakehouse Express CHQ has really upped  s game. Soups   stews   now really cons tent   Coddle   a regular staple. Great lunch option.
1820,mX-sAnYAtGU4_EBD9gBLlg,Jessi W.,7/1/2012,LG37RcSre8vSlS-5uJE2DA,The Bakehouse,"th  small, cozy joint   incredible!   ambience   warm   modern,   people   delightfully friendly.     food....oh my. comfort food that was so classy i didn't feel at all guilty. perfectly seasoned, piping hot,   lovingly plated. try   ve able pie!"
1821,pHV0uMYT5Zx7u0H9dvzIrg,Remi T.,17/8/2011,LG37RcSre8vSlS-5uJE2DA,The Bakehouse,I went  re for lunch   o r day   I had an a amazing salad.   staff   really pleasant.   bill not  o pricey. Great place.
1822,MdjIB6fK5CVQjKQ03tyTAA,Chris G.,19/8/2013,LG37RcSre8vSlS-5uJE2DA,The Bakehouse,"   st brunch in Dublin, we got an outside table   had   bake house grill   lattes. Everything was delicious     two ladies working  re were very nice. I defin ely recommend     anyone v  ing Dublin"
1823,2at1RjkQkO5S-4b_7u0hmA,Julia M.,18/6/2012,LG37RcSre8vSlS-5uJE2DA,The Bakehouse,A great place     trad ional but high qual y Ir h food!  I had   pota  farls w h bacon   fried eggs for brunch...   was all delicious but    st part was   chutney!  Service was   among    st I've had in Europe.
1824,m87WtN54V-LFH2dSk94LXA,Dan C.,3/9/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head,Had so much fun. Went   v   for a BDay celebration. Great place. Great atmosphere. Awesome staff. Would defin ely go back.
1825,GMeYzbl_kvY0dGZeA4Lfvw,Brian L.,26/6/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Busy spot, but a good spot, desp e  s  ur ty reputation.

S pped in for a quick b e after my walking  ur. Desp e having bookmarked th  place ahead of time,    ur guide   made a point in mentioning  , so   dec ion was easy.

I wasn't going   drink, but one of   o r guys on    ur ended up s pping in right after I sat down so I had a Guinness w h him.

  Guinness stew was plentiful   filling, a bigger lunch than may  I would   liked, but my glut nous self fin hed   up anyway.

 re's a taxidermized fox in   back room. See if   staff knows   s ry about  ."
1826,BewDV2ISn0uAMLcsyrhiZg,Karley M.,22/4/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"We went   so many pubs in Irel , but th  one really left  s mark. I  lieve  's   oldest in Dublin, so  's a b  of a  ur t s e. However  re were lots of locals as well   staff was super friendly   everyone.  re's so many different seating  as, inside   out,     food looked amazing (however we didn't eat). Defin ely recommend if in Dublin!"
1827,q3rJtTId7C-ky4PZquuDVw,David E.,9/8/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head,Classic Ir h pub in a very  ur ty part of  wn.   food was actually qu e tasty. Wonderful seafood chowder    y pour a fine Guinness.  autiful ambiance al ge r   defin ely would return. Great staff like most pubs in Irel .
1828,W4Nunz5c0nMfbkmG2n8Zzw,Tara B.,23/6/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head, st seafood chowder in   h  ry of   world. No exaggeration.  Guinness   Bulmers   del h  o!
1829,gSVupvUBSEFTBrePAwcYmw,Malu L.,14/4/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"I had a seat at   bar,   bar tenders were pretty friendly, I ordered some oysters as an appetizer,  y were incredible  large   fresh.
I   had   claim chowder  soup,   was delicious     came w h two slices of  delicious sour bread.
Overall I really enjoy th  places, good service   good food, I didn't give   a five starts  cause   food menu   very lim ed."
1830,uQH7Dq_spE-J9u1mInZ8mQ,Christina C.,20/8/2021,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Great pub in Temple Bar that came highly recommended by both Yelp/Tripadv or   my friend who used   live in Dublin.   menu was pretty lim ed (I'm guessing  cause of covid) so we just popped in really quickly for some oysters   a few pints of Guinness.   oysters were huge, fresh   delicious. Hopefully  y   able   re exp   ir menu soon!"
1831,i78o28T_WTQKFnalc3cs9g,Rachael N.,17/7/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Our favor e pub in Dublin! L erally    st stew I've had in my life! Went in here w h our kids twice during our four days in Dublin     was cons tently    st meal we had in Dublin!   service was amazing   Paul,   bar tender was   sweetest"
1832,4OX9wjTujFTXPBVxGFQfmQ,Tina S.,12/7/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Amazing food.  Wonderful ladies providing great, friendly service.  Worth   walk off   main road."
1833,c_ppawQYg_bXodROGWQlyQ,Kimberly N.,23/1/2020,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"If   want a quintessential pub experience in Dublin, th      place   want    !   warm wood panelling   stained glass windows create a welcoming ambience, as do   kind   attentive staff.

My daughter   I came here on my last evening in Dublin. She   a student at Trin y College Dublin but hadn't yet experienced   Stag's Head! We both ordered a pint of Guinness as we wa ed for our food. While I had trad ional f h   chips, she decided   go w h something lighter   had  ir Roast Ve arian s wich (sundried  ma es, roasted red peppers, goat's cheese, basil   arugula pes ), surpr ingly fresh   delicious!

  Stag's Head was a perfect choice   cap off a wonderful holiday in gorgeous Irel !"
1834,ETETcRdk8FuVoJWpoLsRUA,Jane W.,30/7/2022,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Try    astie,  's delicious. Great atmosphere, friendly staff. Wonderful s p for eight   us. Thanks"
1835,1-8BNtZ8D0Fvza3IfdrGDw,Asaf F.,9/8/2019,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"W ered in here for a quick  er. Went up     second floor for   "" er parlor"" which I think may    en a m take.

   a was luxurious   ringed by soft couches   a nicely dressed bartender/mixolog t.

After we had a seat, I went over     bar   ask for a pint. Since  re were Rockshore coasters l tered all over every table in   parlor, I asked for that.

Bartender said, ""if   want that  'll         down stairs"". My pretension sense  gan   tingle.

  h  cred ,   mixolog t offered an alternative cr p  er.   cost around  euro. I fin hed     left. While   view was nice,    er was over priced   app ntly served differently at different levels of   building.

Go here for   view   service. Expect   pay for   though."
1836,-uIXd009v-3saovHoW1-Mw,LaShonda H.,23/4/2020,bwhASCB14C2mlmctXcsKtA,The Stag's Head," st bar in Dublin PERIOD (at least in my opinion).    st part about th  place,   bartenders. H s down,  y were amazing.  y knew  ir stuff    y talked w h me   my fellow Americans for hours. We ended up having about   drinks here, ridiculous I know. But   vi  was right   we just rolled w h  . I truly enjoyed my cocktail which I  lieve was a Black Russian, w h a tw t (a Guinness head). I think  's called an Ir h Black Russian. One of   bartenders  ld us he knew I was American  cause of that drink   low    hold, everyone in   place was drinking some type of  er or Guinness LOLOL. I didn't mind, we had a fabulous time.   decor   very old world   vintage, au ntic wood paneling/fixtures. Would come here again in a heart at!!"
1837,I-FmdvI28N7OIIt4JZOgIg,Tiffany D.,10/1/2019,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Guinness time!

 's simply wonderful   very  ur ty     one here in   heart of pub crawl   life!

Admirable stag's head.  Comedy  y   downstairs during certain evenings!

Grab a  er, enjoy   hope over     next bar   pubs hopping!"
1838,MyaJxV_B70qHskqGgrt1qQ,JB W.,5/10/2021,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"A proper pub!  Great Guinness pour, solid service, great vi  of what an Ir h pick b should  . Main bar   back quiet room   awesome."
1839,B8REbpM6KwNizD-TW1zQFw,Cinthia K.,16/3/2020,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Came here a drink when my friend   I were in  wn a few weeks ago. We had just m sed  ir dinner offerings, which was a b  of a shame since we were hoping     some fries (or...chips, over on th  side of   Atlantic), so we just opted for a couple of pints of Guinness instead.   pints were what  'd expect  m    , but   real reason   come here    cause   bar  self   qu e  autiful, w h stained glass fixtures, an old wooden bar counter,   yes, a stag's head.     seemed quieter than   bars over by Temple Bar, though   was still pretty crowded when we had gone."
1840,z4RpPl09kAzkSD6y2ZQnDA,Courtney P.,29/6/2019,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Down an alley, but not more than a s ne's throw away from   Temple Bar  a of Dublin,   Stag's Head. I prefer   smaller crowd of Stag's Head     hustle   bustle of Temple Bar (unless   mood for some good craic strikes).   old feel of   booths   woodwork, w h stained glass windows takes   back in time.

Prices   cheaper than Temple Bar  a     bartenders   informative   friendly. I had my first Ir h coffee here years ago    's still one of    st I've ever had."
1841,TSE_ZF_QxXXv7DlCtRCacQ,Paul J.,1/8/2019,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Charming AF! Chatted w h a local as I ordered   talked about my trip   Irel . Old wood paneling, booths,   stained glass window all stag  med. Great selection of  ers   Wh key. Stay away from o r  ur t traps   come here for a great time."
1842,lqYjMPxeECG5q5P_g2lw-g,Erin C.,23/6/2019,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"We popped in here for a drink.   ambiance was great (leg  Ir h bar), but   was completely ruined by   fact that everyone would st  right outside   front door   smoke  ir cig ttes, which blew all   nasty smoke right in    bar (I.e. pointless).

I will say that   bartender was very knowledgeable   made some great recommendations. But we had   leave after  drink due     smoking."
1843,uso25qPkjj3cUFh2ld9bCQ,Kristen H.,25/7/2019,bwhASCB14C2mlmctXcsKtA,The Stag's Head,Awesome au ntic local Dublin Ir h pub...   sure   go in   check   all out grab a drink or two     cozy. Amazing ambience inside. Not     m sed in   Temple bar  a
1844,3alHgSGmOtXCt2nfS9H0IA,Natalie A.,5/10/2017,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Th  was one of our favor e spots in Dublin. Great food in a  autiful   cozy restaurant.

We were seated in   back section by request, so comfy   private in that back corner.  y're stained glass everywhere   pictures of Stags all across   walls.   back  a even has a compartment for   k chen   feed out food   was fun   see   orders fed out   staff.   booths in th  back section were really comfortable.   entire restaurant   made of wood    re's dark cherry colors across   decor. Absolutely loved all of   stained glass windows w hin th  restaurant.

I ordered   f h   chips, was a generous serving. My husb  ordered a burger   both of our fries were thickly cut   cooked   perfection. We enjoyed our meal immensely.   wa ress was very nice   allowed us   take our time as we let our feet rest from all   walking around   c y. No complaints at th  place, a defin e must v  .

We were   full for any dessert! Would go back   th  place in a heart at."
1845,1CBMzn7DK58zijUX8ve8pA,Deron R.,27/11/2019,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"We really enjoyed th  bar   food   drink were on point.  Burger   f h   chips for   kids   I had   delicious grilled ham   cheese s wich.  Barkeep was nice   efficient   kept    er flowing.  Very well appointed   decorated bar, one which I will return so as soon as ic an."
1846,81M9MYz6Z_IiEPshrkhGrQ,Kelly S.,1/6/2018,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"What a great place     a cold drink, eat some trad ional Ir h food   talk   some wonderful local people. W h so many great reviews I had   come check th  place out. Great location in Dublin, down th  small alley close   Graf n St.

Walking in   just   th  feel of a trad ional older pub w h a Vic rian decor. Lot's of tables close   each o r... love   friendly setting. I sat up at   bar, looking up at   large Stag mounted head. I started w h a delicious Ir h coffee made   perfection! Had some brown bread.. so good.   pub offers a lot of wh keys,   bartender recommend we try a few... no complaints. S ting at   bar was great, talking so many locals was a blast.

I really enjoyed th  pub     atmosphere."
1847,B0KxQBYWIZdb5iw19sRxDw,Caitlin C.,17/8/2016,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"Th  place   truly   perfect Ir h pub.  Jovial but not obnoxiously rowdy, friendly folks  hind   bar,   a  autifully poured pint of Guinness.   's only a tad off    aten path, but  'll feel worlds away from   fray of Temple Bar once  've arrived.   autiful trappings   cozy wood paneling will surround  ,   each time we came we ended up striking up great chats (erm, craic) w h those around us   locals   v  ors alike.

Th  will     first place I head whenever I'm lucky enough   find myself back in Dublin."
1848,Z_UeJslwhkYV9dTzr64mow,Adam D.,3/1/2020,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"  thing I like most about th  pub     stained glass windows.  

  location   a long thin room w h a high ceiling.      probably  st if      people meeting for a drink.  For groups of +     st ing room only,    'll   jostled a lot by passers by.

Staff   friendly   on   ball.    pints   good, but  y could   served a b  colder in my opinion.

  patrons   decent folk, no riff raff.

Great set of pubs on th  lane.   's like what Temple Bar would   like w hout  ing in Temple Bar."
1849,5O3VvfDu_HDvgUviAqmTEA,Michelle M.,28/8/2015,bwhASCB14C2mlmctXcsKtA,The Stag's Head,"One of    p spots in Dublin   enjoy a pint of Guinness!

  Stag's Head, located on Dame Court in   heart of   Dublin c y center,   one of Dublin's  st preserved Vic rian pubs.   pub dates back   , but was remodeled in .   décor has not changed much since   sides   add ion of a telev ion at   bar.  'll find mosaic marble tiled floors, red Connemara marble table ps, stained glass windows,   Vic rian ch eliers at   Stag's Head.   carved mahogany wood paneling, wh key barrels     stag's head hanging over   bar gives th  bar a ""gentlemen's club"" vi . Th  lav hly decorated Vic rian pub was one of James Joyce's watering holes.

A variety of events   held in   Upstairs Parlour at   Stag's Head:

* Comedy Crunch (Sunday, Monday   Tuesday)

* Live Trad ional Ir h Music (Friday   Saturday)

* C lel  Tales (rd Monday of every month)

My husb , s ter,   I s pped in   Stag's Head on a Sunday night     bar was packed, but we managed   find a table on   ground floor, near   bar. We didn't order any food during our v   since  y only serve lunch from noon until . During our v   we enjoyed several pints of Guinness   Cider.

I would defin ely recommend adding th  h  rical Vic rian pub    r pub crawl l t!"
